,STATENAME,ST_CASE,MONTHNAME,DAY,DAYNAME,HOUR,HARM_EV,NUMOCCS,NUMOCCSNAME,UNITTYPE,,,,REG_STAT,REG_STATNAME,OWNER,OWNERNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME,VIN_1,VIN_2,VIN_3,CDL_STATNAME,L_ENDORS,L_ENDORSNAME,L_COMPL,L_COMPLNAME,L_RESTRI,L_RESTRINAME,DR_HGT,DR_HGTNAME,DR_WGT,DR_WGTNAME,PREV_ACC,PREV_ACCNAME,PREV_SUS1,PREV_SUS1NAME,PREV_SUS2,PREV_SUS2NAME,PREV_SUS3,PREV_SUS3NAME,PREV_DWI,PREV_DWINAME,PREV_SPD,PREV_SPDNAME,PREV_OTH,PREV_OTHNAME,FIRST_MO,FIRST_MONAME,FIRST_YR,FIRST_YRNAME,LAST_MO,LAST_MONAME,LAST_YR,LAST_YRNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VPAVETYP,VPAVETYPNAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME,ACC_CONFIG,ACC_CONFIGNAME,MODEL,DEATHS,,,,,,,
15,Hawaii,150074,2,2,3,August,1:00pm-1:59pm,Motor Vehicle In-Transport,2,Front-to-Front,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,4,Vehicle Registered as Rental Vehicle,55,Hyundai,35,55035,Hyundai Elantra,4,"4-door sedan, hardtop",2014,2014,Motor Vehicle In-Transport,Virginia,23503,23503,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",65,65,235,235 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,54,Traveling in opposite direction,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,52,"G52-Same Trafficway, Opposite Direction-Head-On-Specifics Other",7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,2,0,No,498,Hyundai,2735,Elantra,13,Sedan/Saloon
15,Hawaii,150075,1,1,1,August,11:00pm-11:59pm,Fell/Jumped from Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was  Registered Owner,72,Harley-Davidson,706,72706,Harley-Davidson 750cc or greater,80,Two Wheel Motorcycle (excluding motor scooters),1992,1992,Fell/Jumped from Vehicle,Florida,96734,96734,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,76,76,999,Unknown,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,3,"Yes, Exceeded Speed Limit",3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,35,35 MPH,1,Straight,5,Uphill,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,6,Traveling Too Fast for Conditions or Road Configuration,16,Braking,2,Skidding longitudinally  rotation less than 30 degrees,4,Departed roadway,0,M0-No Impact,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,1,Yes,3888,Harley Davidson,11586,XL 883 / Sportster 883,80,Motorcycle - Sport
15,Hawaii,150076,1,1,1,August,4:00pm-4:59pm,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,49,Toyota,472,49472,Toyota Tacoma,34,Light Pickup,2009,2009,Utility Pole/Light Support,Hawaii,96793,96793,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,70,70,300,300 lbs.,0,None,0,None,0,None,0,None,0,None,1,1,0,None,2,February,2022,2022,2,February,2022,2022,3,"Yes, Exceeded Speed Limit",1,"Two-Way, Not Divided",2,Two lanes,20,20 MPH,2,Curve Right,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,6,Traveling Too Fast for Conditions or Road Configuration,99,Unknown/Not Reported,9,Precrash stability unknown,4,Departed roadway,7,B7-Single Driver-Left Roadside Departure-Control/Traction Loss,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,1,Yes,448,Toyota,2223,Tacoma,60,Pickup
15,Hawaii,150077,1,2,2,September,6:00am-6:59am,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,49,Toyota,472,49472,Toyota Tacoma,34,Light Pickup,2017,2017,Motor Vehicle In-Transport,Hawaii,96759,96759,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,150,150 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,15,15 MPH,1,Straight,3,Hillcrest,2,"Blacktop, Bituminous, or Asphalt",1,Dry,20,Stop Sign,3,Device Functioning Properly,11,Turning Left,66,"From crossing street, across path",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,82,"K82-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Turning Left)",7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,0,No,448,Toyota,2223,Tacoma,60,Pickup
15,Hawaii,150077,2,2,1,September,6:00am-6:59am,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,3,Vehicle Registered as Commercial/Business/Company/Government Vehicle,39,Jaguar,37,39037,Jaguar XF/XFR,4,"4-door sedan, hardtop",2012,2012,Motor Vehicle In-Transport,California,96786,96786,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,70,70,170,170 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,5,"Yes, Specifics Unknown",1,"Two-Way, Not Divided",2,Two lanes,35,35 MPH,1,Straight,8,Not Reported,8,Not Reported,1,Dry,0,No Controls,0,No Controls,1,Going Straight,67,"From crossing street, turning into opposite direction",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,83,"K83-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight)",7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,0,No,442,Jaguar,2285,XF,13,Sedan/Saloon
15,Hawaii,150078,1,1,99,September,5:00am-5:59am,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,15,Hawaii,1,Driver (in this crash) was  Registered Owner,49,Toyota,40,49040,Toyota Camry,4,"4-door sedan, hardtop",2013,2013,Pedestrian,Hawaii,96734,96734,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,67,67,155,155 lbs.,0,None,0,None,0,None,0,None,0,None,1,1,0,None,4,April,2020,2020,4,April,2020,2020,9,Reported as Unknown,2,"Two-Way, Divided, Unprotected Median",2,Two lanes,30,30 MPH,2,Curve Right,8,Not Reported,2,"Blacktop, Bituminous, or Asphalt",2,Wet,0,No Controls,0,No Controls,14,Negotiating a Curve,80,Pedestrian in road,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,0,No,448,Toyota,2469,Camry,13,Sedan/Saloon
15,Hawaii,150080,1,1,2,September,2:00pm-2:59pm,"Post, Pole or Other Supports",0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,37,Honda,402,37402,Honda CR-V,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2011,2011,"Post, Pole or Other Supports",Hawaii,96817,96817,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",69,69,195,195 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,35,35 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,12,Off the edge of the road on the left side,1,No Avoidance Maneuver,1,Tracking,4,Departed roadway,6,B6-Single Driver-Left Roadside Departure-Drive Off Road,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,0,No,474,Honda,1865,CR-V,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV)
15,Hawaii,150081,1,2,1,September,12:00pm-12:59pm,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,98,Other Make,701,98701,Other Make 0-50cc,84,Motor Scooter,2021,2021,Motor Vehicle In-Transport,Hawaii,96789,96789,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,67,67,184,184 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,9,Reported as Unknown,3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,25,25 MPH,1,Straight,6,Downhill,2,"Blacktop, Bituminous, or Asphalt",1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,6,Passing or Overtaking Another Vehicle,60,From adjacent lane (same direction) over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,0,No,3395,ZNEN,13525,ZN50QT/ ZN150T,12,Motorcycle - Scooter
15,Hawaii,150081,2,2,1,September,12:00pm-12:59pm,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,49,Toyota,401,49401,Toyota 4-Runner,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2016,2016,Motor Vehicle In-Transport,Hawaii,96789,96789,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,205,205 lbs.,0,None,0,None,0,None,0,None,0,None,2,2,0,None,3,March,2018,2018,9,September,2019,2019,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",3,Three lanes,25,25 MPH,1,Straight,6,Downhill,2,"Blacktop, Bituminous, or Asphalt",1,Dry,3,Traffic control signal(on colors) not known whether or not Pedestrian Signal,3,Device Functioning Properly,10,Turning Right,61,From adjacent lane (same direction) over right lane line,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,0,No,448,Toyota,2216,4-Runner,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV)
15,Hawaii,150082,1,1,3,August,8:00pm-8:59pm,Fire/Explosion,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,3,Vehicle Registered as Commercial/Business/Company/Government Vehicle,12,Ford,881,12881,Ford Medium/Heavy â€“ CBE,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2016,2016,Fire/Explosion,Not Reported,99998,Not Reported,9,Unknown License Status,9,Unknown License Type,99,Unknown License Status,9,"Unknown, if required",9,Unknown,9,Unknown,999,Unknown,999,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,9999,Unknown,99,Unknown,9999,Unknown,0,No,0,Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access,0,No Controls,0,No Controls,11,Turning Left,98,Other critical precrash event (specify:),1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,0,M0-No Impact,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,0,No,460,Ford,1806,F-350,63,Incomplete - Chassis Cab (Single Cab)
15,Hawaii,150083,1,1,99,September,7:00pm-7:59pm,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,15,Hawaii,1,Driver (in this crash) was  Registered Owner,37,Honda,32,37032,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",2,"2-door sedan,hardtop,coupe",2008,2008,Pedestrian,Hawaii,96754,96754,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,63,63,125,125 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,40,40 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",2,Wet,0,No Controls,0,No Controls,1,Going Straight,80,Pedestrian in road,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,0,No,474,Honda,1861,Accord,3,Coupe
15,Hawaii,150084,1,1,2,September,7:00pm-7:59pm,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,20,Chevrolet,481,20481,"Chevrolet C, K, R, V-series pickup/Silverado",34,Light Pickup,2008,2008,Pedestrian,Hawaii,96746,96746,6,Valid,1,Full Driver License,6,Valid,0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",64,64,250,250 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",3,Three lanes,98,Not Reported,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,80,Pedestrian in road,1,No Avoidance Maneuver,1,Tracking,1,Stayed in original travel lane,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,0,No,467,Chevrolet,1850,Silverado,60,Pickup
15,Hawaii,150085,1,2,99,September,8:00pm-8:59pm,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,15,Hawaii,1,Driver (in this crash) was  Registered Owner,35,Nissan/Datsun,472,35472,Nissan/Datsun Frontier (1998 on),34,Light Pickup,2020,2020,Motor Vehicle In-Transport,Hawaii,96793,96793,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",71,71,195,195 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,9,Reported as Unknown,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,6,Downhill,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,11,Turning Left,63,From opposite direction  over right lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,68,"J68-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Opposite Directions (Left/Right)",7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,1,Yes,478,Nissan,1919,Frontier,60,Pickup
15,Hawaii,150085,2,2,1,September,8:00pm-8:59pm,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,2,Driver (in this crash) Not Registered Owner (Other Private Owner Listed),76,Yamaha,703,76703,Yamaha 125-349cc,80,Two Wheel Motorcycle (excluding motor scooters),2015,2015,Motor Vehicle In-Transport,Hawaii,96790,96790,3,Expired,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,68,68,185,185 lbs.,0,None,0,None,0,None,0,None,0,None,2,2,4,4,10,October,2018,2018,9,September,2021,2021,9,Reported as Unknown,1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,1,Straight,5,Uphill,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,"J69-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight)",7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,0,No,564,Yamaha,30328,YZF-R3,80,Motorcycle - Sport
15,Hawaii,150086,1,2,1,September,6:00pm-6:59pm,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,49,Toyota,401,49401,Toyota 4-Runner,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2000,2000,Motor Vehicle In-Transport,Hawaii,96740,96740,6,Valid,1,Full Driver License,4,Cancelled or Denied,0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,66,66,280,280 lbs.,0,None,0,None,0,None,0,None,0,None,2,2,3,3,11,November,2018,2018,10,October,2021,2021,0,No,1,"Two-Way, Not Divided",2,Two lanes,25,25 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,11,Turning Left,63,From opposite direction  over right lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,68,"J68-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Opposite Directions (Left/Right)",7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,0,No,448,Toyota,2216,4-Runner,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV)
15,Hawaii,150086,2,2,1,September,6:00pm-6:59pm,Motor Vehicle In-Transport,6,Angle,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,9,Unknown,37,Honda,703,37703,Honda 125-349 cc,80,Two Wheel Motorcycle (excluding motor scooters),2017,2017,Motor Vehicle In-Transport,Hawaii,96740,96740,2,Revoked,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,71,71,119,119 lbs.,0,None,0,None,1,1,0,None,1,1,0,None,0,None,7,July,2022,2022,7,July,2022,2022,3,"Yes, Exceeded Speed Limit",1,"Two-Way, Not Divided",2,Two lanes,25,25 MPH,1,Straight,1,Level,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,1,Going Straight,62,From opposite direction  over left lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,69,"J69-Changing Trafficway, Vehicle Turning-Turn Across Path-Initial Opposite Directions (Going Straight)",7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,1,Yes,474,Honda,11875,MSX125 (Grom),80,Motorcycle - Sport
15,Hawaii,150087,1,1,1,August,6:00am-6:59am,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),1,Yes,15,Hawaii,2,Driver (in this crash) Not Registered Owner (Other Private Owner Listed),12,Ford,881,12881,Ford Medium/Heavy â€“ CBE,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",2007,2007,Pedestrian,Not Reported,99998,Not Reported,9,Unknown License Status,9,Unknown License Type,99,Unknown License Status,9,"Unknown, if required",9,Unknown,9,Unknown,999,Unknown,999,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,9999,Unknown,99,Unknown,9999,Unknown,0,No,8,Not Reported,8,Not Reported,98,Not Reported,8,Not Reported,8,Not Reported,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,98,Other(specify:),98,Other critical precrash event (specify:),99,Unknown/Not Reported,1,Tracking,9,Unknown,13,C13-Single Driver-Forward Impact-Pedestrian/ Animal,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,0,0,No,460,Ford,1807,F-450,63,Incomplete - Chassis Cab (Single Cab)
15,Hawaii,150088,1,1,1,October,Unknown Hours,Embankment,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,3,Vehicle Registered as Commercial/Business/Company/Government Vehicle,76,Yamaha,706,76706,Yamaha 750cc or greater,80,Two Wheel Motorcycle (excluding motor scooters),2005,2005,Embankment,California,96857,96857,6,Valid,1,Full Driver License,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,71,71,150,150 lbs.,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,No Record,0,No Record,0,No Record,0,No Record,5,"Yes, Specifics Unknown",1,"Two-Way, Not Divided",2,Two lanes,45,45 MPH,3,Curve Left,3,Hillcrest,2,"Blacktop, Bituminous, or Asphalt",1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,13,Off the edge of the road on the right side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,1,A1-Single Driver-Right Roadside Departure-Drive Off Road,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,0,No,564,Yamaha,3214,YZF-R1,80,Motorcycle - Sport
15,Hawaii,150089,1,1,1,November,0:00am-0:59am,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,15,Hawaii,1,Driver (in this crash) was  Registered Owner,49,Toyota,32,49032,Toyota Corolla,4,"4-door sedan, hardtop",2013,2013,Concrete Traffic Barrier,Not Reported,96761,96761,9,Unknown License Status,9,Unknown License Type,99,Unknown License Status,0,No Endorsements required for this vehicle,9,Unknown,9,Unknown,999,Unknown,999,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,99,Unknown,9999,Unknown,99,Unknown,9999,Unknown,9,Reported as Unknown,1,"Two-Way, Not Divided",2,Two lanes,30,30 MPH,1,Straight,1,Level,1,Concrete,1,Dry,0,No Controls,0,No Controls,1,Going Straight,9,Unknown cause of control loss,1,No Avoidance Maneuver,9,Precrash stability unknown,4,Departed roadway,7,B7-Single Driver-Left Roadside Departure-Control/Traction Loss,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,1,1,Yes,448,Toyota,2208,Corolla,13,Sedan/Saloon
